seed,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_optical_fallback,n_cover_visited,all_certified,failure,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s
1064,15,15,6568.204012808716,437.880267520581,25116.020064043583,12035.135365457789,246,21,0,25,True,,0.5224991000141017,201,186,45,4,1451.9999999999998,92.99999999999952,5023.204012808715,282.0448258862252
1065,16,16,6992.127234647597,437.0079521654748,27005.636173237985,11434.8232388104,255,19,0,23,True,,0.5306134999846108,217,201,38,5,1502.0000000000014,88.99999999999947,5401.127234647596,0.0
1066,16,16,5506.9744919516015,344.1859057469751,20874.872459757997,15222.126089227042,208,22,0,12,True,,0.554429199983133,167,151,41,3,1233.9999999999998,98.00000000000108,4174.9744919516,0.0
1067,10,10,6772.455018908396,677.2455018908396,23747.27509454197,7738.988510908333,331,13,0,25,True,,0.3243250000232365,302,292,29,3,1964.0000000000011,59.000000000000725,4749.455018908394,1177.4766931962286
1068,10,10,7159.137156030427,715.9137156030426,24920.68578015213,7925.180769202265,357,13,0,25,True,,0.38175539998337626,327,317,30,3,2116.0000000000014,59.000000000000234,4984.137156030425,0.0
1069,13,13,6812.044447358341,524.0034190275647,23935.222236791687,10810.353666280658,329,18,0,25,True,,0.5917724999890197,294,281,35,3,1945.0000000000027,80.00000000000077,4787.044447358338,420.94079142670944
1070,10,10,7667.178646948478,766.7178646948478,27550.893234742383,11179.562976513835,354,13,0,25,True,,0.41935470001772046,326,316,28,6,2097.999999999999,59.00000000000077,5510.17864694848,802.8176333754864
1071,15,15,6931.3454849489335,462.0896989965956,26536.72742474466,12892.259402492238,260,19,0,25,True,,0.4628837000054773,223,208,37,2,1537.0000000000016,87.00000000000072,5307.345484948932,761.1821793085737
1072,15,15,6860.487664365119,457.36584429100793,25827.438321825586,11254.726942790556,272,18,0,25,True,,0.45185090001905337,240,225,32,4,1611.0000000000002,84.00000000000179,5165.487664365118,396.355582434996
1073,13,13,6806.960108445231,523.6123160342485,25709.80054222616,10478.96504091561,269,16,0,25,True,,0.4215474000084214,236,223,33,3,1590.9999999999982,74.00000000000007,5141.960108445232,684.4879038743229
1074,13,13,7254.766332052815,558.0589486194474,25953.83166026406,10672.296314569357,336,16,0,25,True,,0.471136000007391,296,283,40,10,1990.0000000000023,74.00000000000011,5190.766332052814,159.5788102741808
1075,16,16,6418.856207924493,401.1785129952808,26434.281039622474,18137.44716638265,177,21,0,15,True,,0.5680657000048086,127,111,50,16,1037.0,94.99999999999932,5286.856207924494,0.0
1076,13,13,6594.3075001423595,507.2544230878738,24381.537500711802,11205.269314789008,276,22,1,25,True,,0.43747269999585114,235,222,41,3,1626.0,92.00000000000101,4876.3075001423595,1678.7197351864352
1077,15,15,6856.08564607397,457.07237640493133,25820.428230369853,11157.728851885227,272,19,0,25,True,,0.5227192000020295,232,217,40,3,1605.0000000000002,87.0000000000002,5164.08564607397,446.74917737602755
1078,16,16,7035.545194196179,439.7215746372612,26967.725970980893,12759.82657316706,264,20,0,24,True,,0.5004533999890555,225,209,39,2,1549.9999999999995,92.00000000000097,5393.545194196177,0.0
1079,10,10,6528.60705141748,652.860705141748,22903.035257087395,9733.729017905374,320,13,0,25,True,,0.3609190999995917,293,283,27,1,1889.0000000000014,58.99999999999968,4580.60705141748,800.0321544390308
