variant,label,cases,source_total,cleared_total,full_success,failures,ratio_sum_T_K,p95_T_over_K,paired_wins,paired_losses,paired_ties,worst_delta_T_over_K,worst_scene,delta_T_over_K,improvement_pct,movement_reduction_pct,probe_reduction_pct,mean_T,mean_T_over_K,mean_move_m,mean_movement_s,mean_n_measure,mean_discovery_measure,mean_refine_measure,mean_discovery_no_signal,mean_refine_no_signal,mean_failed_clears,mean_n_clear,mean_n_optical_fallback,mean_measure_s,mean_clear_s,mean_after_last_clear_s,mean_switches,N
early120,提前清除（120 m）,53,530,530,53,0,682.7876402158045,760.5348546252897,28,15,10,45.03438698280581,mixed_endpoint_10105,-3.7702857265465672,0.549157701642089,0.7641603345330261,0.1754867013984196,6827.876402158045,682.7876402158045,23647.872576827966,4729.574515365593,343.45283018867923,315.9433962264151,27.50943396226415,305.9433962264151,3.849056603773585,4.245283018867925,14.245283018867925,0.03773584905660377,2035.566037735849,62.73584905660384,642.058172998356,318.3018867924528,10
probe_strict,收紧顺路探测门槛,53,530,530,53,0,694.7959375509573,760.5348546252897,9,32,12,52.61027615879061,omni_endpoint_10023,8.238011608606115,-1.1999004450059747,-1.6869299047135522,-0.010967918837390123,6947.959375509573,694.7959375509571,24231.96668886862,4846.393337773724,344.0943396226415,316.33962264150944,27.754716981132077,306.33962264150944,3.509433962264151,4.679245283018868,14.679245283018869,0.05660377358490566,2037.5283018867924,64.03773584905649,558.5897737282048,317.0566037735849,10
probe_loose,放宽顺路探测门槛,53,530,530,53,0,684.8831873365557,760.5348546252897,18,18,17,23.143777931530053,directional_endpoint_10020,-1.674738605795397,0.2439326009523013,0.4333418149983004,-0.1754867013983974,6848.831873365557,684.8831873365557,23726.7065366391,4745.341307327821,344.66037735849056,316.33962264150944,28.32075471698113,306.33962264150944,3.811320754716981,3.792452830188679,13.79245283018868,0.018867924528301886,2042.1132075471698,61.37735849056608,590.7129622561598,318.811320754717,10
early220,提前清除（220 m）,53,530,530,53,0,688.1287493141406,765.596895997229,22,30,1,54.65613909909712,mixed_smooth_10029,1.5708233717894962,-0.22879691755557374,-0.28960532296138375,0.28516588977240964,6881.287493141405,688.1287493141406,23898.98463551835,4779.796927103671,343.07547169811323,316.54716981132077,26.528301886792452,306.54716981132077,3.7169811320754715,5.150943396226415,15.150943396226415,0.018867924528301886,2036.0377358490566,65.45283018867914,651.7499869394708,320.66037735849056,10
finish_source,选中一个源后连续清除,53,530,530,53,0,783.7401672478907,826.2627644806273,1,51,1,214.03600596177375,mixed_smooth_10020,97.18224130553962,-14.154995177158568,-21.1635290952082,1.4203454894433865,7837.401672478907,783.7401672478908,28873.234777488873,5774.646955497775,339.1698113207547,311.188679245283,27.9811320754717,301.188679245283,4.018867924528302,5.150943396226415,15.150943396226415,0.05660377358490566,1997.3018867924534,65.4528301886792,2072.268708348192,301.45283018867923,10
compact,仅外圈半径 1950→1900 m,53,530,530,53,0,678.4384541262973,750.2990329353653,47,6,0,39.703333370863334,mixed_endpoint_10096,-8.119471816053762,1.1826346342020733,1.6497854296156578,0.10419522895530609,6784.3845412629735,678.4384541262974,23436.828366692225,4687.365673338445,343.6981132075472,316.39622641509436,27.30188679245283,306.39622641509436,3.3207547169811322,3.6226415094339623,13.622641509433961,0.018867924528301886,2036.1509433962265,60.86792452830196,561.0482639398055,317.66037735849056,10
full_compact,A + B + C + 外圈微调,53,530,530,53,0,694.9169863081964,759.3505116377725,19,34,0,86.08772090088587,mixed_endpoint_10088,8.359060365845389,-1.2175316968880523,-2.3588108586182877,1.5629284343295913,6949.169863081965,694.9169863081964,24392.075730504166,4878.415146100833,338.6792452830189,312.8867924528302,25.79245283018868,302.8867924528302,3.3773584905660377,4.39622641509434,14.39622641509434,0.0,2007.566037735849,63.18867924528312,1255.9732968524265,314.1698113207547,10
proxy_compact,源中心路线 + 外圈微调,53,530,530,53,0,666.0865711366324,753.3733869301744,43,10,0,39.4526189327604,mixed_smooth_10029,-20.471354805718708,2.9817374517408846,3.507481667784096,2.0126131066630193,6660.865711366324,666.0865711366325,22994.13987758634,4598.827975517267,337.1320754716981,315.6981132075472,21.433962264150942,305.6981132075472,3.490566037735849,3.5283018867924527,13.528301886792454,0.0,2001.4528301886792,60.58490566037737,689.3689931452809,315.79245283018867,10
every_stop,A + B + C，每次停车扫未知频道,53,530,530,53,0,951.9666962902969,1103.9748840761094,0,53,0,441.98000288759795,mixed_endpoint_10059,265.4087703479458,-38.65788454537946,-3.7778048874153036,-120.2632300520976,9519.66696290297,951.9666962902969,24730.22160696768,4946.044321393536,757.8301886792453,731.7169811320755,26.11320754716981,721.7169811320755,3.6792452830188678,4.226415094339623,14.226415094339623,0.0,4510.943396226414,62.67924528301891,1318.121109162104,721.7924528301887,10
proxy_reuse_early_compact,源中心路线 + B + C + 外圈微调,53,530,530,53,0,667.5850367703757,757.9904449320209,40,13,0,40.090863526028784,mixed_smooth_10029,-18.972889171975524,2.7634797378435327,3.232266658375338,2.0729366602687316,6675.850367703757,667.5850367703754,23059.723536631995,4611.944707326397,336.92452830188677,315.9811320754717,20.943396226415093,305.9811320754717,3.509433962264151,4.150943396226415,14.150943396226415,0.0,2001.4528301886792,62.45283018867916,647.4204576752528,316.8301886792453,10
baseline,冻结基线 TRI25 + V4,73,803,803,73,0,622.7257743436746,681.9447697509806,0,0,73,0.0,mixed_endpoint_10000,0.0,0.0,0.0,0.0,6849.983517780421,622.7257743436746,24073.273753285674,4814.654750657133,332.4109589041096,302.2739726027397,30.136986301369863,291.2739726027397,3.7945205479452055,3.7534246575342465,14.753424657534246,0.0273972602739726,1969.0684931506848,66.26027397260269,459.2906223966285,307.013698630137,11
nearest,A 就近任务调度,73,803,803,73,0,655.5768654924228,713.3634023075834,13,60,0,129.04988196640022,mixed_endpoint_10184,32.85109114874808,-5.27537039612207,-7.268740137898622,-0.5439709882139709,7211.345520416651,655.5768654924227,25823.09746509695,5164.619493019391,334.2191780821918,303.3835616438356,30.835616438356166,292.3835616438356,3.3698630136986303,4.63013698630137,15.63013698630137,0.0273972602739726,1977.835616438356,68.8904109589042,862.2125461985883,306.73972602739724,11
reuse,B 覆盖站复用定位,73,803,803,73,0,621.7416866641892,686.0169910974438,37,30,6,84.17747596068887,mixed_endpoint_10184,-0.9840876794853962,0.15802905870124784,0.34746155082242547,-0.14011373938844773,6839.158553306082,621.7416866641893,23989.628382968764,4797.925676593754,332.8767123287671,303.9178082191781,28.958904109589042,292.9178082191781,3.863013698630137,4.47945205479452,15.479452054794521,0.0273972602739726,1972.7945205479452,68.43835616438353,366.19235354155916,308.4109589041096,11
early160,C 提前清除（160 m）,73,803,803,73,0,624.5713503427309,700.7067508219084,27,44,2,69.98046954513256,mixed_smooth_10030,1.8455759990560843,-0.29637058157760965,-0.4725861346762672,0.3997362564905571,6870.284853770038,624.5713503427306,24187.040707206357,4837.408141441271,331.0821917808219,303.2191780821918,27.863013698630137,292.2191780821918,3.835616438356164,4.438356164383562,15.438356164383562,0.0,1964.5616438356165,68.31506849315069,465.6228696127266,309.1506849315069,11
probe_off,关闭已发现频道顺路探测,73,803,803,73,0,643.0230422421913,724.5438133633261,13,53,7,143.09801499199352,mixed_smooth_10045,20.29726789851664,-3.25942312567824,-4.656077498435951,0.5975438885683637,7073.253464664104,643.0230422421913,25194.14403564929,5038.8288071298575,330.4246575342466,300.8082191780822,29.616438356164384,289.8082191780822,3.863013698630137,8.027397260273972,19.027397260273972,0.0821917808219178,1955.3424657534247,79.08219178082221,432.3142499913454,303.2191780821918,11
nearest_early,A + C,73,803,803,73,0,650.0535001631604,715.3765727992443,18,55,0,130.84864277629083,mixed_endpoint_10184,27.327725819485806,-4.38840448643516,-6.053198319420994,-0.11538778537871774,7150.588501794765,650.0535001631605,25530.47675554917,5106.095351109834,332.7945205479452,304.8082191780822,27.986301369863014,293.8082191780822,3.328767123287671,5.424657534246576,16.424657534246574,0.0136986301369863,1973.2191780821918,71.27397260273992,816.2351561225842,309.24657534246575,11
nearest_reuse,A + B,73,803,803,73,0,647.4804166219011,703.6134997704245,16,57,0,132.35784463477967,mixed_endpoint_10082,24.75464227822647,-3.975207595079344,-5.440005919031021,-0.4533091568449832,7122.284582840913,647.4804166219011,25382.861270368947,5076.57225407379,333.9178082191781,304.2191780821918,29.698630136986303,293.2191780821918,3.1232876712328768,4.397260273972603,15.397260273972602,0.0136986301369863,1977.5205479452052,68.19178082191793,770.0060757596502,307.93150684931504,11
full,A + B + C,73,803,803,73,0,645.1219739294487,707.8324717508519,19,54,0,113.15578530384084,mixed_endpoint_10184,22.396199585774088,-3.59647866019015,-4.884672430969972,-0.1895656474079077,7096.341713223936,645.1219739294487,25249.17431954434,5049.834863908868,333.041095890411,305.5890410958904,27.45205479452055,294.5890410958904,3.2465753424657535,5.383561643835616,16.383561643835616,0.0136986301369863,1975.3561643835617,71.150684931507,759.6808585302449,310.1506849315069,11
reuse_early,B + C,73,803,803,73,0,621.8916616411976,698.596717962446,38,35,0,74.6695594981428,mixed_endpoint_10160,-0.8341127024770019,0.13394542780185148,0.10293701006033329,0.48627709552460097,6840.808278053174,621.8916616411976,24048.49344506039,4809.698689012079,330.7945205479452,303.7808219178082,27.013698630136986,292.7808219178082,3.7534246575342465,4.301369863013699,15.301369863013699,0.0,1963.2054794520548,67.90410958904116,399.1795839940062,309.2328767123288,11
probe_strict,收紧顺路探测门槛,73,803,803,73,0,629.5402323529469,694.7180469977075,23,40,10,143.00172847946965,mixed_smooth_10045,6.8144580092722125,-1.094295160089409,-1.5711192915446093,0.2019286244127616,6924.942555882415,629.5402323529468,24451.49360132989,4890.298720265977,331.73972602739724,302.26027397260276,29.47945205479452,291.26027397260276,3.4383561643835616,4.972602739726027,15.972602739726028,0.0273972602739726,1964.7260273972602,69.91780821917791,395.2724002239653,306.027397260274,11
probe_loose,放宽顺路探测门槛,73,803,803,73,0,625.1682922235252,681.5990265263439,18,29,26,67.75124307365115,mixed_endpoint_10066,2.442517879850492,-0.3922300923588251,-0.4399643643942408,-0.29671144811671546,6876.851214458777,625.1682922235251,24179.187579143203,4835.837515828639,333.3972602739726,302.45205479452056,30.945205479452056,291.45205479452056,4.191780821917808,3.7260273972602738,14.726027397260275,0.0273972602739726,1974.835616438356,66.17808219178082,474.7952645575426,307.8493150684931,11
early120,提前清除（120 m）,73,803,803,73,0,621.5098166600902,683.4687014659847,35,29,9,69.98046954513256,mixed_smooth_10030,-1.2159576835843846,0.19526374749238018,0.263867344610369,0.1895656474078855,6836.607983260993,621.5098166600902,24009.75224507209,4801.950449014417,331.7808219178082,303.013698630137,28.767123287671232,292.013698630137,3.808219178082192,4.068493150684931,15.068493150684931,0.0136986301369863,1967.4520547945206,67.20547945205467,431.83761063251757,308.54794520547944,11
early220,提前清除（220 m）,73,803,803,73,0,621.7956505373865,700.7067508219084,31,41,1,67.33220525761305,mixed_endpoint_10184,-0.9301238062881965,0.14936330638770645,0.13852951829295135,0.5439709882139598,6839.752155911251,621.7956505373865,24039.9251631179,4807.985032623579,330.6027397260274,303.8904109589041,26.71232876712329,292.8904109589041,3.808219178082192,4.589041095890411,15.58904109589041,0.0,1963.0,68.76712328767121,404.66449498384,309.986301369863,11
center_route,按源中心规划联合路线,73,803,803,73,0,626.4662667077657,746.6054326277667,38,35,0,101.77732805176015,boundary_endpoint_10045,3.740492364091145,-0.6006644526691529,-1.3507890042381732,1.5247671639330607,6891.128933785423,626.4662667077658,24398.452888105203,4879.690577621041,327.3424657534247,303.3835616438356,23.958904109589042,292.3835616438356,4.671232876712328,4.616438356164384,15.616438356164384,0.0410958904109589,1942.5890410958905,68.84931506849318,411.31426701697166,305.8767123287671,11
finish_source,选中一个源后连续清除,73,803,803,73,0,722.2696668940342,775.621871786589,0,73,0,234.6083068578996,mixed_endpoint_10184,99.54389255035956,-15.985189091502505,-22.51167708826456,-0.7747465589714064,7944.966335834377,722.2696668940342,29492.571405199273,5898.5142810398565,334.986301369863,305.35616438356163,29.63013698630137,294.35616438356163,3.8904109589041096,6.4520547945205475,17.45205479452055,0.136986301369863,1972.0958904109589,74.35616438356158,1472.0844594625414,297.16438356164383,11
