variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals
F60,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6618.458303443646,509.1121771879728,24052.29151721824,9737.119942171443,293,16,13,0,25,,True,11,69,0.8322283000161406,1.3978366999945138,252,239,41,2,1733.9999999999995,73.99999999999888,4810.458303443648,160.16360702751354,3,269,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,16ec978088a95a726f6adb4f66e4a1967be46ef6d953e62ecf81186f15cf9e5b,0,0,0,0,0,1,0
F120,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6940.480485076173,533.8831142366287,26277.402425380867,11637.076626380605,274,16,13,0,25,,True,11,57,0.8962138000642881,1.3269345000153407,233,220,41,6,1611.0000000000005,73.99999999999935,5255.480485076172,160.16360702751354,3,241,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,1d31a27b48fd5c1855eca06eeaca6b01c5c33bcc9229106aead92fc5a9beaede,0,0,0,0,0,13,0
C1,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6620.233082263428,509.2486986356483,23996.165411317135,9684.170981090523,292,22,13,1,25,,True,11,68,1.4811887000978459,1.5378693000238854,252,239,40,2,1728.999999999999,92.0000000000005,4799.233082263429,160.16360702751354,9,269,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,7d085907ff9608bc3dc7105bee0e93311f86fde2214d742069b7fa4b1cdfadb4,0,0,0,0,0,0,10
C15,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6554.8251684849,504.21732065268463,23679.1258424245,9353.057805737079,290,25,13,8,25,,True,11,64,1.5646616999001708,1.6531339999928605,252,239,38,2,1717.9999999999986,101.00000000000082,4735.825168484901,160.16360702751354,12,268,0.0,True,943.0121947375769,17.74943008678929,05820bb623bd738ba4e7347e37dc79ade28f8cd17a54cffa20e7ad9f888dbb99,0,0,0,0,0,0,93
LC,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6133.402013202139,471.800154861703,22542.0100660107,7587.9334860574645,261,17,13,4,25,,True,8,55,1.3482871000014711,1.397192600008566,235,222,26,2,1547.9999999999998,76.99999999999972,4508.402013202139,1974.3553556360512,4,243,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,2b715f08e759e64d77d92d3533fab720ca136d4fe613c5f53fada1eb84d8645b,0,0,0,0,0,0,17
PC,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6469.882091579947,497.6832378138421,23329.410457899736,7877.9987789348115,277,45,13,8,25,,True,19,55,1.2796846000419464,1.371790700010024,242,229,35,1,1643.0000000000002,161.00000000000074,4665.882091579945,228.50972400085993,32,258,0.0,True,943.0121947375769,17.74943008678929,4110fdedd6cffbf73400f236cf5adb1d2cb756718334b87424778dba8cc8e643,19,0,0,0,19,0,51
M75,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6472.458514193449,497.8814241687269,23892.292570967245,10559.246687818993,275,15,13,0,25,,True,6,71,1.6977760999579914,1.749288399994839,237,224,38,2,1623.000000000001,70.99999999999996,4778.45851419345,693.0249548983711,2,248,0.0,True,943.0121947375769,17.74943008678929,9ba1d6fd52c47174367732c8151d88bef82638f1633722cd1afebac5c8705b4a,0,0,0,8,0,0,0
M50,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,7254.46205706903,558.0355428514639,26522.31028534517,11166.766663393004,317,17,13,0,25,,True,7,78,2.1869297998200636,2.243541900010314,273,260,44,3,1872.9999999999982,76.99999999999909,5304.462057069032,0.0,4,288,-3.637978807091713e-12,True,943.0121947375769,17.74943008678929,2acf4f3eba9f43f4a88811a41d87fbf8d7574d61056aba0d2f29207bc7c8265d,0,0,0,9,0,0,0
S_all,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,4976.710945260318,311.0444340787699,19528.554726301594,9611.538891823811,167,19,16,0,17,,True,32,57,1.3708699000708293,1.4365661999909207,113,97,54,3,982.0,88.9999999999997,3905.7109452603186,0.0,3,147,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,05db64060a68a4f59ba142b24e7f3c387c087a06339e235ac5e893a5c89512b0,32,0,0,0,0,0,0
LPC,mixed_smooth_50044,50044,mixed,smooth,e8312366463e9f8a717c8d3db4236aa5a6a23dc1e0eb1611d2fc9af76f7a37f9,13,13,6260.795973097349,481.5996902382576,22873.979865486737,8720.57062317192,272,16,13,7,25,,True,12,48,1.9346614998939913,2.015628499997547,249,236,23,0,1612.0000000000007,74.00000000000111,4574.795973097347,240.899826927287,3,252,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,47702376ced9f8993561921fa112486b8ec55357d8209fd6b114261fd8f19ecf,12,0,0,0,12,0,102
previous_best,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,4273.945730328638,267.1216081455399,17129.728651643192,11517.996279940238,127,22,16,0,13,,True,19,48,1.8638584998843726,1.9080064999870956,94,78,33,4,750.0000000000005,97.99999999999959,3425.9457303286376,0.0,6,115,0.0,True,943.0121947375769,2.074856830987301,75cd578cf2e512f86d23a1831cdffb8232ebab3fa449ab73d7fbdd237353f329,19,12,0,0,0,0,0
baseline,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,6735.585278604628,420.97407991278925,27427.92639302314,17395.729727053025,189,38,16,1,19,,True,12,90,1.8765378998068627,2.010887400014326,131,115,58,14,1103.9999999999989,146.00000000000063,5485.585278604628,0.0,22,159,0.0,True,943.0121947375769,17.74943008678929,e03f3af5d0af21770021dfa1fed0b55097f0235cb31cacdb1ba0670521e2c58d,0,0,0,0,0,0,0
L30,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,3753.467807832994,234.59173798956212,15342.339039164974,12681.780749398842,100,21,16,0,7,,True,11,51,1.770484799897531,1.8049352000234649,65,49,35,4,589.9999999999991,95.0000000000001,3068.467807832994,0.0,5,90,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,a51c6cf569e95dabaac882e8e167692a508d0729154732db2c576e257327200b,0,0,0,0,0,0,0
P2,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,5152.0181644586155,322.00113527866347,20195.090822293074,10952.839618377408,173,19,16,0,19,,True,26,61,1.8080296999251004,1.899912500026403,123,107,50,4,1023.9999999999999,88.9999999999996,4039.018164458615,0.0,3,159,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,efe47857320708ec3af00f7a0727fd514840e60bce09b917ab6938f28f4ce5ef,26,0,0,0,26,0,0
P1,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,4810.03240817766,300.62702551110374,19055.162040888306,11928.556256318394,152,24,16,0,14,,True,26,70,1.9144211001112126,2.0298769999935757,93,77,59,4,894.9999999999993,104.00000000000006,3811.0324081776607,0.0,8,135,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,df7fb1f141c0b1deaa8cf00c65e83f5fe8a3d74d63983addedb02bc62ebb45cb,26,0,0,0,26,0,0
F120,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,4293.545920478759,268.34662002992246,17437.7296023938,14188.106927068871,121,23,16,0,8,,True,13,45,0.9887952999270055,1.6755802000116091,70,54,51,4,704.9999999999992,100.9999999999997,3487.5459204787608,0.0,7,100,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,bc56ac2ddf46be86f2bab24f19e4486a3365a52c72ecc09f7a81dc94decefe4b,0,0,0,0,0,23,0
L90,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,5069.911125344606,316.8694453340379,21124.555626723028,12475.691825357579,128,19,16,0,13,,True,10,55,2.580834099819185,2.6330174999893643,94,78,34,8,755.9999999999991,89.00000000000095,4224.911125344605,0.0,3,116,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,5fdf1809f378a7f61d0fe916518219e62ff1b37ed956cd65bef8d73aa2b308b9,0,0,0,0,0,0,0
F60,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,7407.970029347777,462.9981268342361,29554.85014673889,20135.619005586883,185,128,16,1,19,,True,13,84,1.8351754999894183,2.6692596999928355,125,109,60,18,1080.9999999999995,416.0000000000021,5910.970029347779,0.0,112,156,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,a7b1cc4eb7bb40859f2947d4b95bb733ad33e81a57df266ed094432a3ce77d85,0,0,0,0,0,7,0
C15,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,7166.627909680348,447.91424435502176,28448.139548401734,19026.777961375134,171,146,16,11,19,,True,13,69,2.3075706999807153,2.568649099994218,125,109,46,16,1006.9999999999997,470.0000000000046,5689.627909680347,0.0,130,152,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,14eb88dc13279dc4e22162cc0b784d0cffac883c787b07294b66a46de24fd7a3,0,0,0,0,0,0,104
C1,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,7327.978532678472,457.9986582924045,29204.89266339235,19784.35400003155,179,135,16,4,19,,True,13,84,2.655248499911977,2.9154663999797776,125,109,54,18,1050.0000000000014,437.0000000000038,5840.97853267847,0.0,119,155,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,b428b4022d39a7598268b88fcd0d419c2778b0066966b8ef0968d4bebca9ea15,0,0,0,0,0,0,10
previous_best,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,6379.568682099581,531.6307235082984,21917.8434104979,5744.637799898836,325,13,12,0,25,,True,13,44,1.3300848998478614,1.381912699987879,305,293,20,4,1933.0000000000002,63.00000000000116,4383.56868209958,229.60859641294155,1,308,9.094947017729282e-13,True,943.0121947375769,2.074856830987301,0f75d5ce3d9c3c411aa62b86275bff6e9029416247c8a53967cb52b8351602e1,13,7,0,0,0,0,0
baseline,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7315.214777849229,609.6012314874357,25156.07388924614,9282.589637072533,373,19,12,0,25,,True,5,73,1.6456133999745362,1.7162074000225402,338,326,35,1,2202.9999999999995,81.00000000000037,5031.21477784923,229.60859641294155,7,338,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,f148630aac1b16f954f71377150b51f58e653735755d613e683a28b790f7d451,0,0,0,0,0,0,0
PC,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,5583.695346015777,348.9809591259861,22078.47673007889,11141.419776597353,167,50,16,11,19,,True,26,58,2.175045099866111,2.3036722999822814,118,102,49,3,985.9999999999999,182.00000000000117,4415.695346015777,0.0,34,151,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,bd3456daa705f7f15301940a6d8c435b704235575ffdbf39714d836bcb0b31c4,26,0,0,0,26,0,208
LC,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,3620.065922585325,226.25412016158282,14805.329612926624,12144.77132316049,95,22,16,8,7,,True,11,43,2.9513269999297336,3.0131411999755073,65,49,30,3,561.0,98.00000000000003,2961.065922585325,0.0,6,86,4.547473508864641e-13,True,943.0121947375769,17.74943008678929,1aa576daeac90f58b87778a0efb6779d5cf960b31da40804854e06354740531f,0,0,0,0,0,0,136
S_all,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7116.960694933885,593.080057911157,24024.80347466942,7846.986401523558,378,17,12,0,25,,True,13,68,1.4050729000300635,1.487054099998204,338,326,40,1,2237.000000000001,75.00000000000004,4804.960694933883,228.5558046030783,5,347,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,230de7585413b595ad352e1ee9e2bf7da8927a0a79ea5ab71f1f8014e5dfd0e5,13,0,0,0,0,0,0
M75,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,6686.166259409755,417.8853912131097,27340.831297048768,17090.386255498594,188,31,16,1,19,,True,13,81,3.2266334999003448,3.357306599995354,131,115,57,14,1093.0000000000005,125.00000000000108,5468.166259409754,0.0,15,153,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,79d9aa695efec3db803bc07de344b00cdb976cbd8c151dc84d0ac2c971748084,0,0,0,7,0,0,0
LPC,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,3653.25078022986,228.32817376436626,15061.253901149303,12613.430249415102,88,29,16,9,6,,True,18,35,2.5097251999832224,2.596170400007395,56,40,32,3,521.9999999999999,118.9999999999996,3012.25078022986,0.0,13,82,-4.547473508864641e-13,True,943.0121947375769,17.74943008678929,93db1ba50e2cd1c07dc62d40f8f4d4c7952cfa0a6b57a151c04afd2719e4c915,18,0,0,0,18,0,97
L90,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,6280.662472004746,523.3885393337288,22258.31236002373,8190.666178584736,298,12,12,0,25,,True,5,49,0.9537032999505755,1.0014888999867253,280,268,18,2,1768.9999999999993,59.99999999999965,4451.6624720047475,1681.7139948889944,0,279,0.0,True,943.0121947375769,17.74943008678929,29a02a47f0e8757d34e4ce3a32d701370b36fee1d1d2119d922e8462dec87d2f,0,0,0,0,0,0,0
M50,mixed_smooth_50045,50045,mixed,smooth,c7b30809c9803438cae35ee57e2910e594a4b29138d243d41686bed712bf61df,16,16,6743.660024777602,421.47875154860014,27478.300123888006,17444.82004980575,190,36,16,1,19,,True,12,89,3.483808399963891,3.6492198999912944,131,115,59,14,1107.9999999999998,139.99999999999986,5495.660024777602,0.0,20,158,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,ce8129710ad8952dd110408948fc80801d6ead3a23cfc06211e34f1173cfc623,0,0,0,12,0,0,0
L30,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,6711.075660315361,559.2563050262801,24315.37830157681,8890.892477525647,300,14,12,0,25,,True,5,55,1.6425327000033576,1.7026489999843761,278,266,22,1,1781.9999999999989,65.99999999999997,4863.075660315363,1661.6705108043552,2,282,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,0eda129b89aaa97a2915e53aa3af0d60a1e554478958d62a335db66dce518819,0,0,0,0,0,0,0
P1,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7106.232423817965,592.1860353181638,24136.162119089822,8315.60244776017,373,16,12,0,25,,True,10,65,1.3636389000457712,1.4522934000124224,338,326,35,0,2207.0000000000005,71.9999999999998,4827.232423817964,358.5227986393811,4,342,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,0d3aa80362caadec9d627ac22c517c7523a975953f8be3ef87a2e8f34c00657b,10,0,0,0,10,0,0
P2,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7116.960694933885,593.080057911157,24024.80347466942,7846.986401523558,378,17,12,0,25,,True,13,68,1.5723871000227518,1.680050900002243,338,326,40,1,2237.000000000001,75.00000000000004,4804.960694933883,228.5558046030783,5,347,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,209d4a1a958963a39ff57e68abd80d12fa5e253718028cc839b3232f8b32c652,13,0,0,0,13,0,0
F120,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7315.214777849229,609.6012314874357,25156.07388924614,9282.589637072533,373,19,12,0,25,,True,5,57,1.135263399919495,1.786024000000907,338,326,35,1,2202.9999999999995,81.00000000000037,5031.21477784923,229.60859641294155,7,338,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,26e4a4812e3e1557ed203af700bfec539f60c59ad01744171ea5371911e2a91c,0,0,0,0,0,16,0
F60,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7315.214777849229,609.6012314874357,25156.07388924614,9282.589637072533,373,19,12,0,25,,True,5,73,1.1082707000314258,1.915469600004144,338,326,35,1,2202.9999999999995,81.00000000000037,5031.21477784923,229.60859641294155,7,338,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,1a37e3e61742cd9ad5f34664df1737e20273bba878fc8b93907c5402d9f72943,0,0,0,0,0,0,0
C1,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7100.7878302166255,591.7323191847188,24173.939151083134,8284.53434359971,369,20,12,4,25,,True,5,68,1.786456100147916,1.8804434000048786,338,326,31,1,2181.9999999999995,83.99999999999964,4834.787830216626,229.60859641294155,8,337,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,523f0608d3f3a3550c5082fc6f30d30a53b55d7969abb8ca85a614fd842bae02,0,0,0,0,0,0,9
C15,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7045.420350001487,587.1183625001239,23842.101750007423,7959.44277196414,367,27,12,6,25,,True,5,61,1.6629510000348091,1.7706638000090607,338,326,29,1,2172.000000000001,105.00000000000081,4768.420350001485,229.60859641294155,15,337,2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,650a6669a9a2db002d5907f1ee5895ea371a4fd401750bf276b8d2c9fefb91b2,0,0,0,0,0,0,25
LC,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,6686.597377499804,557.2164481249837,24117.98688749902,8669.906810522945,298,23,12,6,25,,True,5,52,1.6929409001604654,1.7745234999747481,278,266,20,1,1770.0000000000002,93.00000000000045,4823.597377499804,1661.9894991142683,11,280,0.0,True,943.0121947375769,17.74943008678929,e05635c62488946c0a3e48b4cdc5cdca585caf02aea22de2280730c13eacaa76,0,0,0,0,0,0,21
M75,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7029.696282835294,585.8080235696078,23763.481414176476,8307.637871409754,376,12,12,0,25,,True,5,67,1.9856347998720594,2.058933199994499,340,328,36,1,2217.0000000000005,59.99999999999885,4752.696282835294,229.60859641294155,0,337,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,f6b881edda00a7deac90717d24f364e5340fd38c08cac883edf92cb2e5a28c84,0,0,0,3,0,0,0
PC,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7029.446130921558,585.7871775767965,23722.23065460779,7898.530662089473,369,25,12,7,25,,True,9,58,1.4367618000833318,1.5279903000046033,338,326,31,0,2186.0000000000005,98.99999999999947,4744.446130921556,360.5425867658514,13,341,0.0,True,943.0121947375769,17.74943008678929,ccd3c51b4f8dfb7b40da6a0ee236524a1bd2614553f35e490c7f8b93dc0bbcb5,9,0,0,0,9,0,43
M50,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,7160.836787143521,596.7363989286267,24464.183935717603,8579.019661885537,372,16,12,0,25,,True,5,69,2.1283565998019185,2.203224600001704,338,326,34,1,2196.0000000000005,71.99999999999969,4892.83678714352,229.60859641294155,4,336,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,ddc0056f495936c7f7f8e81736b3d0792341e02e1436ed0482c6f2af22987010,0,0,0,8,0,0,0
baseline,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6323.488519610561,526.9573766342133,23517.442598052807,9237.650679084545,261,17,12,0,25,,True,5,65,1.2081547001143917,1.2651732999947853,232,220,29,2,1545.0000000000002,74.99999999999933,4703.48851961056,219.31241938633593,5,240,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,950687b31a086e2467d8cff000b462dd33dcdbddfe7e23ad2c8ae8e551126396,0,0,0,0,0,0,0
LPC,mixed_smooth_50046,50046,mixed,smooth,a5ff98f9127707888ec037d8e6f0e2f3829a365c18321574a19a6761064c4b3e,12,12,6473.542871110905,539.4619059259088,23037.714355554526,7835.374905227889,297,25,12,7,25,,True,12,46,1.5052496000134852,1.5787930999940727,276,264,21,0,1766.999999999999,99.0000000000003,4607.542871110905,1364.1178356070022,13,282,0.0,True,943.0121947375769,17.74943008678929,a42d835fc24edf2f4f7e315618861a6b9d70dc0fba201275c1739858383ffa11,12,0,0,0,12,0,17
S_all,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6219.551738741977,518.295978228498,22862.758693709886,8008.993619676798,266,15,12,0,25,,True,12,61,1.1924283000116702,1.2620542999939062,232,220,34,3,1578.0000000000002,68.99999999999974,4572.551738741976,219.31241938633593,3,248,0.0,True,943.0121947375769,17.74943008678929,c89c25ec817e9de0806d69ed081824f5ba6528248390d28a075378af415c801d,12,0,0,0,0,0,0
L30,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6772.716124539997,564.3930103783331,24143.580622699978,9355.65039321279,315,15,12,0,25,,True,8,56,1.360533800063422,1.4157514999969862,290,278,25,1,1875.0000000000005,69.00000000000085,4828.716124539996,783.7042019894498,3,300,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,b41458b440174d6e77c5f7c8c76d881a03d84232ec3cd46bd9e2033295e5902f,0,0,0,0,0,0,0
previous_best,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6436.929188054267,536.4107656711889,22594.64594027133,7135.990271755993,310,19,12,0,25,,True,15,61,1.5060019000957254,1.5707104000030085,277,265,33,4,1837.0000000000005,81.0000000000008,4518.929188054267,0.0,7,287,9.094947017729282e-13,True,943.0121947375769,2.074856830987301,e4aa2115d28e8205ecac82c299a8b053b31299168073ef52f1e77897d5469fce,15,9,0,0,0,0,0
L90,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,7124.612867563243,593.7177389636036,25483.064337816217,10903.902400311204,331,12,12,0,25,,True,8,53,1.3366760999779217,1.3952081000024918,306,294,25,5,1968.0000000000007,59.99999999999971,5096.6128675632435,120.63893939256832,0,313,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,6c6dc07ff86343e2839674f28509b2808baa6d70b2c54f9b7a602675e11e4493,0,0,0,0,0,0,0
P1,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6219.551738741977,518.295978228498,22862.758693709886,8008.993619676798,266,15,12,0,25,,True,12,61,1.2200006000639405,1.2915832999860868,232,220,34,3,1578.0000000000002,68.99999999999974,4572.551738741976,219.31241938633593,3,248,0.0,True,943.0121947375769,17.74943008678929,6b1cf1e42f20c8ce7f13bf573dbac48001e229fc8b74ab4542bb3104c15cba12,12,0,0,0,12,0,0
P2,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6219.551738741977,518.295978228498,22862.758693709886,8008.993619676798,266,15,12,0,25,,True,12,61,1.179062399896793,1.2421047999814618,232,220,34,3,1578.0000000000002,68.99999999999974,4572.551738741976,219.31241938633593,3,248,0.0,True,943.0121947375769,17.74943008678929,42f46efb3d7aad9bea311a7828a4c02586270523a738338b2de6a6d63a8d160e,12,0,0,0,12,0,0
F60,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6323.488519610561,526.9573766342133,23517.442598052807,9237.650679084545,261,17,12,0,25,,True,5,65,0.7897317001479678,1.2442635000043083,232,220,29,2,1545.0000000000002,74.99999999999933,4703.48851961056,219.31241938633593,5,240,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,d66a0c557f9d7c8fdcb91c74ac18a2ed20e506b325d4f7910ecf3e10ee670bbe,0,0,0,0,0,0,0
F120,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6323.725440278808,526.977120023234,23518.62720139404,9238.83528242578,261,17,12,0,25,,True,5,55,0.7249858997820411,1.1993232000095304,232,220,29,2,1545.0000000000002,74.9999999999993,4703.725440278807,219.31241938633593,5,240,0.0,True,943.0121947375769,17.74943008678929,1d973d14b9974ef3a7f95311b3b05e8c8e7bca34f0351b275712e7f7cd32e4a6,0,0,0,0,0,10,0
C1,mixed_smooth_50047,50047,mixed,smooth,afe9b41f163d39e1c00dd1a8ac43dadae15b4bb19fcda0c65c0674532db44637,12,12,6286.958789063757,523.9132324219797,23244.793945318776,8947.77346382582,259,27,12,5,25,,True,5,63,1.397779199964134,1.4680555999802891,232,220,27,2,1533.0000000000007,105.00000000000139,4648.958789063754,219.31241938633593,15,238,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,2b057e24ff40811f6d298bcad42eb71881d994ff670970ab6f935c16f97dbce3,0,0,0,0,0,0,5
