scene_id,variant,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,delta_T,delta_T_over_K,delta_move_m,delta_movement_s,delta_n_measure,delta_discovery_measure,delta_refine_measure,delta_discovery_no_signal,delta_refine_no_signal,delta_failed_clears,delta_n_clear,delta_n_optical_fallback,delta_measure_s,delta_clear_s,delta_after_last_clear_s,delta_switches
directional_endpoint_10010,nearest_early,10010,directional,endpoint,4ba37c3f93ba011752f2d848ed2cddaf32ed760f0ca524ea4afff4eb5f507555,14,14,7477.234524867546,534.0881803476819,28051.17262433773,11989.054275154976,300,22,14,0,25,,True,3,79,1.5057678999728523,1.582090900017647,264,250,36,8,1773.0000000000002,93.99999999999947,5610.2345248675465,565.479382732191,8,273,0.0,True,943.0121947375768,17.74943008678929,2620b3864543ad6d82947bcd343f70e67889558595898b65fe9d99f44c4a4b34,133.83429002520188,9.559592144657358,1414.171450126003,282.83429002520006,-24,-7,-17,-7,-7,-5,-5,-1,-133.99999999999818,-14.999999999999645,269.99005993067476,-14
directional_endpoint_10011,nearest_early,10011,directional,endpoint,8076cc98a160aa399380d36e544f339f65f7610c9101fe65b0dbf927439481c2,15,15,8046.0044941416145,536.4002996094409,30505.022470708067,15654.316070639004,312,24,15,0,25,,True,6,86,2.468566399969859,2.606771899998421,268,253,44,9,1843.0000000000016,102.00000000000016,6101.004494141613,301.22683741992387,9,283,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,cf2ee7eefca59ef7be355ab2c1252b4f17da09bf6462494bdcd380b96038810b,652.1799094620992,43.47866063080653,2940.8995473104987,588.179909462101,8,15,-7,15,0,3,3,0,55.00000000000068,8.999999999998138,-201.30170110158542,15
directional_endpoint_10012,nearest_early,10012,directional,endpoint,1a2d30dc8ecac4793e0f535c5a046ffc94b5cde161823803a2e7a6b82ed02429,13,13,8063.3273498642575,620.2559499895583,30676.636749321267,10741.793946452392,311,24,13,0,25,,True,2,88,2.078690400085179,2.212276500009466,269,256,42,10,1830.000000000004,98.00000000000036,6135.327349864253,2446.785863577021,11,275,3.637978807091713e-12,True,943.0121947375768,17.74943008678929,95a9105c1c2fe8090d7d4d84df5403469f09bb6e8746cdc5beb8ff3607c77362,1088.7066264721634,83.74666357478179,4728.533132360786,945.706626472157,23,12,11,12,2,5,5,0,128.00000000000546,15.000000000001123,1478.4071921639425,13
directional_endpoint_10013,nearest_early,10013,directional,endpoint,c299b651aeab21d8eccdb357c8361da8f1bb6c17220a06030786ea6ea2ca6105,13,13,7323.504736587002,563.3465181990002,28247.52368293501,9667.379899852123,270,19,13,0,25,,True,4,72,1.3562489002069924,1.4397475000005215,237,224,33,4,1591.0000000000014,82.9999999999988,5649.504736587002,1625.7397205784257,6,241,0.0,True,943.0121947375768,17.74943008678929,c77f8693b17fa1cd8b3b2cd8d9adfdab6b596dd55bd6a673c99f9f97b024361f,633.5935573195902,48.73796594766088,2667.967786597943,533.5935573195902,15,13,2,13,1,4,4,0,88.00000000000227,11.999999999998579,1347.1310331071847,13
directional_endpoint_10014,nearest_early,10014,directional,endpoint,58e2945374c321f3da714b171ad52c35c538043bf92243c7122b7c03b43779d7,11,11,7134.502062544549,648.5910965949589,25632.51031272273,9162.98076959346,327,16,11,0,25,,True,6,62,1.1805717999814078,1.2657589000009466,299,288,28,4,1938.000000000002,70.00000000000063,5126.502062544548,1003.4449340439932,5,303,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,4b48d3b07f31059d7447fd6359e4a009eec7d262c401bb51159c7fde4ec1e79b,459.65943291594795,41.787221174177034,1798.2971645797297,359.6594329159461,16,16,0,16,1,2,2,0,94.00000000000159,6.00000000000054,466.7264972645497,14
directional_endpoint_10015,nearest_early,10015,directional,endpoint,eed0cf25665af61643337f1f50588bd7ecff6aa4cfcc4701b7873e8ecf7c40d8,16,16,6584.516384041516,411.5322740025948,25327.581920207573,15122.43375456625,241,23,16,0,19,,True,8,78,0.9229533999459818,0.9732285999925808,196,180,45,12,1418.0000000000002,101.00000000000128,5065.516384041515,0.0,7,213,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,ee7a596cd54ac07d77e9b701229c8e192629269d4bfa2490256106e9343fefb6,-93.58413483480581,-5.849008427175306,-1477.9206741740381,-295.5841348348067,33,33,0,33,4,1,1,0,199.00000000000068,3.0000000000001137,0.0,34
directional_endpoint_10016,nearest_early,10016,directional,endpoint,d271f17c22136e25ec838e3f424c1d584cff4469d750a665bf7b44bc1f6d2cd9,14,14,7577.488422273202,541.2491730195144,27797.442111366,11196.7951655437,324,27,14,1,25,,True,5,86,1.0823231000395026,1.1422626999847123,281,267,43,8,1909.000000000003,108.99999999999972,5559.4884222732,672.163894259983,13,289,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,23f7014e5f96351dd446b5e25947abb9b688abb378e973bb354c1a25e71d177d,235.8394347978765,16.845673914134068,-210.80282601062208,-42.160565202125326,43,37,6,37,1,10,10,1,248.00000000000318,29.99999999999848,672.163894259983,33
directional_endpoint_10017,nearest_early,10017,directional,endpoint,34e27e7323b6c17b6934200102d0905bfe27101ccf2062475d655a2dbb8f384e,16,16,5030.914527056607,314.432157941038,19324.572635283035,12012.868492818794,182,21,16,0,14,,True,5,72,1.074646200198913,1.122750399983488,139,123,43,4,1071.0,95.00000000000028,3864.9145270566064,0.0,5,161,0.0,True,943.0121947375768,17.74943008678929,a7902bfd5b707ee61cd79769cc533aee39cf812d20b9b9835a1893a4625f1999,-1639.3492855184668,-102.45933034490412,-5356.746427592338,-1071.3492855184672,-97,-95,-2,-95,0,2,2,0,-573.9999999999998,6.000000000000583,0.0,-89
directional_endpoint_10018,nearest_early,10018,directional,endpoint,de7f91dd05d370ad711312adcbd858c7e4d37823413eec1315f2568d967522ea,14,14,8128.821147629466,580.6300819735333,30449.105738147333,13609.348669838118,327,25,14,0,25,,True,6,81,1.2130663997668307,1.283652300015092,289,275,38,7,1936.0,102.99999999999996,6089.821147629465,735.054821612649,11,301,0.0,True,943.0121947375768,17.74943008678929,fe40ca9174a9187bda10ca7d396f7c55d3e9e0584ecf435c4cd4d417368558ab,94.08396204916244,6.720283003511554,155.4198102458031,31.08396204915971,7,18,-11,18,-5,5,5,0,48.0,15.000000000001222,416.2431310614229,13
directional_endpoint_10019,nearest_early,10019,directional,endpoint,e2091c2fa98e29b4a4beedb3dc659a0294f559752e80c16e15759021ebbfd834,14,14,7053.0580192928055,503.78985852091466,27285.29009646403,13615.314483436216,256,20,14,0,25,,True,8,74,0.8350762999325525,0.904923800000688,218,204,38,7,1507.9999999999989,88.00000000000068,5457.0580192928055,0.0,6,228,0.0,True,943.0121947375768,17.74943008678929,961e36868a344b8285bc3837efeb6c9ce96d7bee31904c8eff43fb395c8901b4,640.2943154235254,45.73530824453752,2691.4715771176197,538.2943154235245,15,14,1,14,2,3,3,0,93.0,9.000000000000881,-462.6560667234244,18
directional_endpoint_10020,nearest_early,10020,directional,endpoint,7124773c1b6d64a12fb5ee82c7b032cb10135aace6f9c922b51499dcebf7ca39,10,10,7324.396986409453,732.4396986409454,26696.984932047268,6945.665506259392,325,15,10,0,25,,True,5,67,1.126813200156903,1.1954993000254035,292,282,33,6,1920.000000000001,65.00000000000009,5339.396986409453,3772.5064686327537,5,295,0.0,True,943.0121947375768,17.74943008678929,4e2af6b7ac6d5fdc471892b5af07a0f12196a93525fdbd566cfac4fcac329523,611.1876291791896,61.11876291791896,3645.938145895936,729.1876291791896,-18,-12,-6,-12,-1,-2,-2,0,-111.99999999999955,-5.9999999999988916,3539.016685424747,-22
directional_endpoint_10021,nearest_early,10021,directional,endpoint,8d872724ab954575b307b63dfacca29fb9989ced92bf0dceb66bebb20e769630,11,11,6938.728676652967,630.7935160593606,25063.643383264847,8599.157444923014,315,12,11,0,25,,True,6,56,0.5125160001043696,0.5630053999775555,289,278,26,4,1868.0,57.9999999999993,5012.728676652968,694.6972378443588,1,293,-2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,29cb9f8658302fdf43a8e7bb1f91a037aabeff4cedafb02acfbab3f168299de6,-168.87620428046012,-15.352382207314577,-79.38102140228875,-15.876204280459206,-24,-23,-1,-23,1,-3,-3,0,-143.99999999999955,-9.000000000000632,207.86512582023892,-24
directional_endpoint_10022,nearest_early,10022,directional,endpoint,485f468b36c8963eb629427c8f27b4f65516ecc58438162384f6d2c3ae599f91,15,15,8005.528433235679,533.7018955490453,30237.642166178397,14350.2070750166,315,23,15,0,25,,True,7,87,0.9716437000315636,1.0259182000008875,268,253,47,15,1859.0000000000005,98.9999999999999,6047.528433235677,1211.700788172685,8,284,0.0,True,943.0121947375768,17.74943008678929,88b8a93fbc05b40da055209120bbe9d58bd9e55d88a3e3b61dd1fc419bd7facb,985.5142083040218,65.70094722026818,3627.5710415201065,725.5142083040182,44,37,7,37,9,2,2,0,254.00000000000182,6.000000000000256,515.3274169192746,34
directional_endpoint_10023,nearest_early,10023,directional,endpoint,f1708675b0c4c5acb94bf3c045ac76f3f3e8ebddeb7cff26329c3c035c3dd3b7,10,10,7653.107320208126,765.3107320208126,27040.536601040632,7542.261511707956,367,15,10,0,25,,True,3,60,0.5640770000172779,0.6190467000124045,343,333,24,6,2180.0000000000005,65.00000000000071,5408.107320208126,1623.2144218125704,5,345,0.0,True,943.0121947375768,17.74943008678929,18e402a504622c227413e5891b77e1844c99e49c9fb1ea73982d7134d685a283,667.4518896853624,66.74518896853624,3302.259448426801,660.4518896853606,1,6,-5,6,-1,2,2,0,1.0000000000022737,6.00000000000211,1015.3401495610633,-4
directional_endpoint_10024,nearest_early,10024,directional,endpoint,e71b834af6db9f434ba5d171785252d41470e972094812b3e005025b29808f85,13,13,6940.213385393176,533.8625681071674,26186.06692696587,10753.636543166798,275,17,13,0,25,,True,5,69,0.7363845999934711,0.7826050000148825,242,229,33,5,1626.0000000000005,77.00000000000067,5237.213385393174,1918.2824925552288,4,251,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,1e2da41ffc58b38b0cac398e4880c9d5fa656d9372ab454d15dbb3d86d2e063a,161.2634616578407,12.40488166598766,701.3173082891808,140.26346165783616,5,5,0,5,0,-2,-2,0,27.000000000001364,-5.999999999999432,1725.5685307045217,2
directional_endpoint_10025,nearest_early,10025,directional,endpoint,d30d0bcbdeaf6b05c3711c59fce6e9ae389f4f5a8810f9d2c91c46c3fcefb73d,13,13,7460.271545437458,573.8670419567276,28486.357727187264,12786.332476499643,283,23,13,0,25,,True,4,80,1.036028900067322,1.0874574999907054,246,233,37,6,1668.0000000000016,95.00000000000205,5697.271545437457,505.12417201273456,10,253,5.4569682106375694e-12,True,943.0121947375768,17.74943008678929,b1602b96f36000507d5a8fd8fb030fc1c8efb40b790a5b93382c1931c29781e5,487.98771287318596,37.5375163748605,3149.9385643659007,629.987712873186,-26,-24,-2,-24,-1,5,5,0,-156.99999999999795,15.000000000001975,102.66512314273137,-27
directional_endpoint_10026,nearest_early,10026,directional,endpoint,69398d3375924ccf6e4c8385c37930c24d0933d81e40fa2834d9eac0cc767cb1,14,14,7412.88755771865,529.491968408475,27894.43778859324,10437.92312902612,293,24,14,0,25,,True,7,83,0.8028090000443626,0.8592629999911878,251,237,42,8,1734.000000000001,100.00000000000104,5578.88755771865,1376.7776870695316,10,269,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,873aead90980c794fa242cbc477e768bb06c1b2812a82aa032a6844e1936e0fa,294.48264222718535,21.03447444479906,1397.4132111359177,279.48264222718444,0,-8,8,-8,2,5,5,0,1.1368683772161603e-12,15.000000000002203,685.0232384472793,0
directional_endpoint_10027,nearest_early,10027,directional,endpoint,9e7f984e3aee1905335971a2a4a2168d06a72d53ad42a063200b423e8cf2c148,10,10,7751.246638581534,775.1246638581534,28001.23319290767,9533.182739372536,352,17,10,0,25,,True,3,72,0.918593000038527,0.9681059000140522,318,308,34,9,2080.000000000001,71.00000000000034,5600.246638581532,1524.234847250567,7,320,0.0,True,943.0121947375768,17.74943008678929,29a9758bb8bd3985d5b21250ce824314de82eff7f04110c9fed42ddb1666fb1c,932.3099633535057,93.23099633535071,4351.549816767525,870.3099633535039,11,1,10,1,7,2,2,0,56.00000000000091,6.000000000000682,1106.2252305299241,1
directional_endpoint_10028,nearest_early,10028,directional,endpoint,b9236e4469703e1880c1846aec9fcfc0569408493919ab8ff4da595b686ec822,11,11,7434.17881585518,675.8344378050164,25410.894079275902,12582.25921284247,383,19,11,0,25,,True,5,70,0.7388116999645717,0.8004565999726765,351,340,32,6,2272.999999999998,78.99999999999926,5082.178815855182,183.96890009403612,8,358,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,1819cbac7f69f721203df6ece142779b2abe898ee3d939bdbed2126cb1b1d053,402.6276850763825,36.60251682512569,1938.1384253819233,387.62768507638793,1,-5,6,-5,3,4,4,0,2.999999999998181,11.999999999998877,61.2796023975761,-2
directional_endpoint_10029,nearest_early,10029,directional,endpoint,4fc00b9f34eb88103122cbea73cbf90b151220c357b28cb2a49b4f8908aefdc7,10,10,6711.9453635458585,671.1945363545858,22804.72681772929,6615.657500800481,352,15,10,0,25,,True,4,61,0.6609401001187507,0.7211136000114493,326,316,26,5,2086.000000000001,64.99999999999994,4560.945363545858,504.5072303422685,5,326,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,bbbfcb5f4195ff318b0c948175e0c6ee7d98cdef0f4b40d658ceb6cad6a85d8b,-123.25881965141616,-12.325881965141662,-416.29409825708717,-83.25881965141707,-7,-1,-6,-1,2,-2,-2,0,-33.999999999999545,-6.00000000000027,147.6840352024583,1
directional_endpoint_10030,nearest_early,10030,directional,endpoint,11c2cdc2a831b3bc4f037d37e3d0436d874aa6de7ed858b4ee16146c71205c80,11,11,6927.737209635746,629.7942917850678,24813.686048178723,9152.95666876388,321,15,11,0,25,,True,6,64,1.077851300011389,1.1535537999880034,290,279,31,4,1897.9999999999995,67.00000000000101,4962.737209635747,321.53538634738106,4,293,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,8b5e24772a7ee26429bfe9c7ed99ccb5125dd5936814e5c6ccb5b54dbe2f2891,-61.972772635394904,-5.633888421399547,-1189.863863176979,-237.97277263539672,29,32,-3,32,0,-1,-1,0,179.00000000000045,-2.999999999999204,-1401.5290920778918,34
directional_endpoint_10031,nearest_early,10031,directional,endpoint,b988089f520a4e59d5cd5b1f3c7bc33c89dd1edb5253af30a2debe8e733458b5,11,11,8053.0439925699,732.0949084154455,28770.2199628495,10868.23555588109,375,19,11,0,25,,True,5,75,0.6812072999891825,0.736724399990635,338,327,37,8,2220.000000000002,78.99999999999949,5754.043992569898,0.0,8,345,0.0,True,943.0121947375768,17.74943008678929,1a8863279f31d59205aadfc937fdded31381ccddc87ffc2e4c2326e7b2e9edfd,1001.3104355819678,91.02822141654269,4711.552177909849,942.310435581966,8,-2,10,-2,7,5,5,0,44.00000000000182,14.999999999998593,-748.1092522785366,4
directional_endpoint_10032,nearest_early,10032,directional,endpoint,53e5af87b27de5aae425ee146e69885daa4a9514bad7b8c180398b6c94f00c7f,15,15,7005.883351839646,467.0588901226431,27274.41675919823,11926.888691593727,247,23,15,0,25,,True,9,86,1.0777309998811688,1.1304602000163868,199,184,48,3,1452.000000000001,98.9999999999996,5454.883351839647,682.2853794904368,8,217,0.0,True,943.0121947375768,17.74943008678929,401f68301a3556d2d74cd873b836616e096ed9d59a319febac23491d6365230e,122.05700699482259,8.137133799654919,570.2850349741202,114.05700699482168,-1,-4,3,-4,0,5,5,0,-7.0,14.999999999999545,682.2853794904368,-2
directional_endpoint_10033,nearest_early,10033,directional,endpoint,d93c44487db61afb75e55afedde1c7c4f244354124b6377455aa63dec9076267,15,15,7616.633441467493,507.7755627644995,29213.16720733746,11909.913470650314,284,24,15,0,25,,True,6,89,1.0362681999395136,1.0843111000140198,237,222,47,14,1672.0000000000011,101.99999999999989,5842.633441467491,0.0,9,252,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,a00fa6f8fba956b9c6f0b5b40b0d6c58aee4ebfb3e46fb631c0b669b8347737d,135.07518599347713,9.00501239956509,185.37592996738022,37.075185993475316,14,14,0,14,0,4,4,0,86.00000000000068,11.999999999999716,-156.72449878025418,16
directional_endpoint_10034,nearest_early,10034,directional,endpoint,b841369b4901142ead47286f364202760f0f0c7e5816af53e5d591390b9f80af,15,15,8037.058100762856,535.8038733841904,31945.290503814285,12395.800949332528,264,20,15,0,25,,True,4,76,0.9203885998867918,0.9837611000111792,228,213,36,4,1558.0000000000011,90.00000000000024,6389.058100762853,1445.7704589317136,5,238,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,da8791a4622796d4a66b0a4de1b843b20a1b4508c5a8966da6a81b2a1b6fba3e,540.0953153280379,36.00635435520252,4030.476576640205,806.0953153280352,-46,-31,-15,-31,-3,0,0,0,-266.00000000000045,7.105427357601002e-14,1445.7704589317136,-36
directional_endpoint_10035,nearest_early,10035,directional,endpoint,529e893ab998f2a7bc5aec9c49a71d4ad1bd99d50585fbf60606a403b99daedc,13,13,7479.142213855217,575.3186318350167,29195.711069276076,10866.14772059132,264,20,13,0,25,,True,7,76,0.7788575999729801,0.8248398000141606,225,212,39,9,1553.9999999999989,86.00000000000182,5839.142213855217,2023.157895161682,7,234,2.7284841053187847e-12,True,943.0121947375768,17.74943008678929,04ab33bfc17c0e2725e73b4bffeaa424a9d6de1bf22be7e8e33052d6589d0095,823.159141628772,63.319933971444016,4435.795708143862,887.159141628772,-12,-14,2,-14,3,3,3,0,-73.0000000000025,9.000000000001819,2023.157895161682,-13
directional_endpoint_10036,nearest_early,10036,directional,endpoint,fa2cd141d7a74042c215a8257f07390e687273f9278962cb80f3f132f672ab0f,14,14,7476.84696281161,534.0604973436864,28604.23481405805,9868.630649938055,282,19,14,0,25,,True,6,70,0.8701056999852881,0.9215831000183244,249,235,33,3,1670.9999999999986,85.00000000000074,5720.84696281161,1002.1825830254212,5,261,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,80fcbe70b15766519551ccb0273fd161e5e5232bdaed6ce01cf107fc7c50b21d,271.58474396816655,19.398910283440387,697.9237198408191,139.58474396816564,21,24,-3,24,-4,2,2,0,125.99999999999977,6.000000000001947,304.1689503327681,21
directional_endpoint_10037,nearest_early,10037,directional,endpoint,a03563deda05910086d1ece6ad72856dfc7adc50b363c67a439e1d7151b6e4a4,10,10,7046.793221459502,704.6793221459502,25603.966107297503,7160.93208317468,315,13,10,0,25,,True,4,56,0.5189921999699436,0.5614481999946292,292,282,23,1,1867.000000000001,59.000000000000846,5120.793221459501,2498.53281005968,3,292,1.8189894035458565e-12,True,943.0121947375768,17.74943008678929,7bc8fe691fe8ee399b46105abb94ad3454f6c11d9202428beb75126eb316233b,413.18130273668066,41.31813027366809,2575.9065136833815,515.1813027366779,-18,-20,2,-20,-1,1,1,0,-104.99999999999864,3.000000000001428,2498.53281005968,-15
directional_endpoint_10038,nearest_early,10038,directional,endpoint,daae46b71aceacacf201bae7a4bf1ebb7a28780b36ae757e8c5212d4716ae0e3,13,13,7432.073528154697,571.6979637042075,26590.36764077348,12770.36817813464,343,20,13,0,25,,True,2,71,0.7979562999680638,0.853703000000678,314,301,29,3,2028.000000000001,85.99999999999939,5318.073528154697,0.0,7,313,0.0,True,943.0121947375768,17.74943008678929,877333ea642fc40c7639bf5bf6d178abd0742e26e0fdbcc9e53ffd260244c0d5,376.80130247432044,28.984715574947813,1904.0065123715867,380.8013024743177,-1,0,-1,0,-1,0,0,0,-3.999999999997499,-1.4210854715202004e-14,-107.97619486806616,1
directional_endpoint_10039,nearest_early,10039,directional,endpoint,809dbb6e3baa5611306caac57aff1f74f5a173b3c3807a9a2702639ab591c8cc,12,12,7820.696132368909,651.7246776974091,29508.48066184453,13575.215949769585,309,25,12,1,25,,True,6,81,0.8887015000218526,0.9470320999971592,268,256,41,3,1820.0000000000005,99.00000000000176,5901.696132368907,1403.0040713986546,13,275,3.637978807091713e-12,True,943.0121947375768,17.74943008678929,484ae85a1656b86705c34db46ee4c884c9d5ea4ed77313c380d92e8aa527f5dd,609.6308516033423,50.802570966945154,2903.154258016679,580.6308516033378,3,-7,10,-7,-1,8,8,1,5.000000000002046,24.000000000002416,464.13050374330294,-10
directional_endpoint_10040,nearest_early,10040,directional,endpoint,6ab188c70d3fc751ac0e26d20e9962c09b358040ed8f709d980803b69bd911f8,11,11,7750.422972746288,704.583906613299,28062.11486373144,9883.52187116395,349,16,11,0,25,,True,3,69,0.7649997999251354,0.8158089999924414,317,306,32,3,2068.000000000001,69.99999999999983,5612.422972746286,0.0,5,323,9.094947017729282e-13,True,943.0121947375768,17.74943008678929,b9a222e80082a183f9e3495fd5dc29960a70a7e2e56e0ae81436a427ab399aa4,791.2370612971872,71.93064193610792,3791.185306485939,758.2370612971872,7,7,0,7,-1,-3,-3,0,41.99999999999932,-9.000000000000483,-743.590815283219,7
directional_endpoint_10041,nearest_early,10041,directional,endpoint,a51ec24ec2af2727571aab3360bc3234f6a3d25c64761af081924e5942295262,13,13,7213.388023105531,554.8760017773485,26911.940115527657,10191.852005402245,296,19,13,0,25,,True,6,72,0.7761887001397554,0.8346308000036515,261,248,35,2,1748.000000000002,82.9999999999987,5382.388023105531,334.6529169887335,6,268,-9.094947017729282e-13,True,943.0121947375768,17.74943008678929,9bd5c6de04c562e26c67696343a2506b4d88b4d6bb08a467c1dae8a09270bab6,4.738832117166567,0.36452554747427257,-56.30583941414443,-11.261167882833433,3,6,-3,6,-4,1,1,0,12.99999999999909,2.999999999997783,230.5842823830062,-2
