variant,scene_id,seed,source_kind,error_mode,scenario_sha256,N,K,T,T_over_K,move_m,localization_move,n_measure,n_clear,n_clear_ok,n_optical_fallback,n_cover_visited,failure,all_certified,n_probe,n_replan,planner_wall_s,wall_s,discovery_measure,discovery_no_signal,refine_measure,refine_no_signal,measure_s,clear_s,movement_s,after_last_clear_s,failed_clears,switches,accounting_residual_s,full_success,certificate_max_distance_m,certificate_hull_margin_m,event_sha256,n_selective_probe,n_optimistic_attempt,n_early_optical_proposals,n_mass_attempt,n_budget_probe,n_burst_actions,n_local_optical_proposals
R2,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7115.079566082368,474.3386377388245,26365.397830411843,11903.445393977914,281,48,15,10,25,,True,6,60,2.0134157000284176,2.1081078999850433,254,239,27,5,1668.000000000001,174.00000000000082,5273.079566082368,545.5900037359033,33,263,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c9b88f1f413be6a998200dd29566bad9325a58f06e54d15d14c587fa9a25e565,0,0,0,0,0,0,105
G15,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7075.270008820732,471.68466725471546,26431.35004410366,11954.753850999004,283,27,15,7,25,,True,6,62,1.6908732000447344,2.2116563000017777,254,239,29,5,1678.0000000000018,111.00000000000043,5286.270008820731,545.5900037359033,12,263,0.0,True,943.0121947375769,17.74943008678929,05617bc798b3b7773c4862988587e61c507c80efd91730c1b8da65e10852081f,0,0,0,0,0,0,108
G075,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7075.270008820732,471.68466725471546,26431.35004410366,11954.753850999004,283,27,15,7,25,,True,6,62,1.7479510999983177,2.296001500013517,254,239,29,5,1678.0000000000018,111.00000000000043,5286.270008820731,545.5900037359033,12,263,0.0,True,943.0121947375769,17.74943008678929,05617bc798b3b7773c4862988587e61c507c80efd91730c1b8da65e10852081f,0,0,0,0,0,0,108
R4,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7075.270008820732,471.68466725471546,26431.35004410366,11954.753850999004,283,27,15,7,25,,True,6,62,2.027059500076575,2.1103807000035886,254,239,29,5,1678.0000000000018,111.00000000000043,5286.270008820731,545.5900037359033,12,263,0.0,True,943.0121947375769,17.74943008678929,05617bc798b3b7773c4862988587e61c507c80efd91730c1b8da65e10852081f,0,0,0,0,0,0,108
N20,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7075.270008820732,471.68466725471546,26431.35004410366,11954.753850999004,283,27,15,7,25,,True,6,62,1.4781109000032302,2.0080567999975756,254,239,29,5,1678.0000000000018,111.00000000000043,5286.270008820731,545.5900037359033,12,263,0.0,True,943.0121947375769,17.74943008678929,05617bc798b3b7773c4862988587e61c507c80efd91730c1b8da65e10852081f,0,0,0,0,0,0,108
baseline,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6734.258257500034,561.1881881250029,24626.29128750019,10240.909611406316,295,15,12,0,25,,True,4,69,0.9997646999836434,1.0467951000027824,261,249,34,4,1739.999999999998,69.0000000000005,4925.258257500035,210.91913073145315,3,265,-3.637978807091713e-12,True,943.0121947375769,17.74943008678929,4278637586a55f8376d574b8323b64e70e1713fd2c07c348a03f38b0977a0b91,0,0,0,0,0,0,0
N50,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7075.270008820732,471.68466725471546,26431.35004410366,11954.753850999004,283,27,15,7,25,,True,6,62,1.6141969001328107,2.149852899980033,254,239,29,5,1678.0000000000018,111.00000000000043,5286.270008820731,545.5900037359033,12,263,0.0,True,943.0121947375769,17.74943008678929,05617bc798b3b7773c4862988587e61c507c80efd91730c1b8da65e10852081f,0,0,0,0,0,0,108
EN,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7166.487606381037,477.7658404254025,25937.438031905196,10087.082857516862,299,58,15,8,25,,True,5,59,0.9334708999667782,1.4669339999963995,274,259,25,4,1774.9999999999993,204.0,5187.487606381039,661.1540384216078,43,280,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,40fe85ad17e204d57ddc9fd1e583bc0edbe825e9089cba0a2ba127a1332d869e,0,0,0,0,0,0,10
ER,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7166.487606381037,477.7658404254025,25937.438031905196,10087.082857516862,299,58,15,8,25,,True,5,59,1.338228100037668,1.4996079000120517,274,259,25,4,1774.9999999999993,204.0,5187.487606381039,661.1540384216078,43,280,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,67e8b608af6a067d2b3a34fce02987798e30a08ab075ce76a9608a7925576ced,0,0,0,0,0,0,10
LPC,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6274.598932887902,522.8832444073252,21897.99466443952,7864.420446730894,304,21,12,7,25,,True,8,46,1.212137900030939,1.286368200002471,286,274,18,0,1808.0,86.99999999999892,4379.598932887903,193.80166438527613,9,288,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,8bca772801c885263020e4ae291037e98730fd8720abf6cc1710f8fd4c1724d8,8,0,0,0,8,0,36
ERN,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,7166.487606381037,477.7658404254025,25937.438031905196,10087.082857516862,299,58,15,8,25,,True,5,59,0.9079525999550242,1.4651785000169184,274,259,25,4,1774.9999999999993,204.0,5187.487606381039,661.1540384216078,43,280,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,67e8b608af6a067d2b3a34fce02987798e30a08ab075ce76a9608a7925576ced,0,0,0,0,0,0,10
LC,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,7041.429894842291,586.7858245701909,26402.14947421145,10153.13167485996,274,38,12,7,25,,True,7,50,1.4108334000047762,1.4736846000014339,254,242,20,2,1623.0000000000014,137.99999999999972,5280.429894842291,308.13811093589993,26,253,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,fe2d8eb9a0a9a6ffee9cd5f40758f298befade4c64fd186eb2883f3b7a627f81,0,0,0,0,0,0,74
previous_best,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6514.0907945551135,542.8408995462595,23125.453972775562,8252.287406163094,306,16,12,0,25,,True,12,50,1.3339649000845384,1.3869010000198614,284,272,22,1,1817.0000000000011,72.00000000000101,4625.090794555112,0.0,4,287,9.094947017729282e-13,True,943.0121947375769,2.074856830987301,81f37f425bd9b66fb8268d523b313f4a05b6c5155466ba5f31e7a022ca325f11,12,6,0,0,0,0,0
B20,mixed_endpoint_50034,50034,mixed,endpoint,2af5c6792164c443c46a20ea935134fc1eb4f4b38b33228854dd7173d2df76aa,16,16,5244.918836377587,327.80742727359916,20524.594181887922,12099.013202646109,170,35,16,8,17,,True,10,48,8.312042300007306,8.378817299992079,144,128,26,2,1003.0000000000006,137.00000000000176,4104.918836377584,0.0,19,153,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,1aecf2a84698262823a2847b51a7dc2844d652b4034102ade1733046ba1cdb64,0,0,0,0,0,0,97
E1,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6391.341281128402,532.6117734273669,22276.706405642017,8110.182736706418,305,32,12,6,25,,True,7,48,1.3594316999660805,1.4548420000064652,286,274,19,1,1816.0,119.99999999999952,4455.341281128403,193.80166438527613,20,291,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,239eda88f133944be75dd694f5374ffe92ed2ddd2b3eb4ffdd6c6795c181c473,0,0,0,0,0,0,40
E2,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6391.341281128402,532.6117734273669,22276.706405642017,8110.182736706418,305,32,12,6,25,,True,7,48,1.6422715999942739,1.7658460999955423,286,274,19,1,1816.0,119.99999999999952,4455.341281128403,193.80166438527613,20,291,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,239eda88f133944be75dd694f5374ffe92ed2ddd2b3eb4ffdd6c6795c181c473,0,0,0,0,0,0,40
B60,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,8118.725513905612,541.2483675937075,31553.62756952807,16579.818970526703,291,20,15,4,25,,True,8,73,5.556803900049999,5.631405399995856,252,237,39,16,1717.9999999999995,89.9999999999989,6310.725513905613,0.0,5,263,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,bf87b0c8191d1d385594f3ae76ba36a7613f787b1f0ee9c6163a09abb09e383f,0,0,0,0,0,0,34
G075,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,7041.429894842291,586.7858245701909,26402.14947421145,10153.13167485996,274,38,12,7,25,,True,7,50,1.5332990999158937,1.96883679999155,254,242,20,2,1623.0000000000014,137.99999999999972,5280.429894842291,308.13811093589993,26,253,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,fe2d8eb9a0a9a6ffee9cd5f40758f298befade4c64fd186eb2883f3b7a627f81,0,0,0,0,0,0,74
G15,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,7041.429894842291,586.7858245701909,26402.14947421145,10153.13167485996,274,38,12,7,25,,True,7,50,1.4480707999609876,1.8845295000064652,254,242,20,2,1623.0000000000014,137.99999999999972,5280.429894842291,308.13811093589993,26,253,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,fe2d8eb9a0a9a6ffee9cd5f40758f298befade4c64fd186eb2883f3b7a627f81,0,0,0,0,0,0,74
R2,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6964.348583275284,580.362381939607,26151.742916376417,9902.725117024926,274,29,12,7,25,,True,7,49,1.7618429000431206,1.8505642999953125,254,242,20,2,1623.0000000000014,110.99999999999976,5230.348583275283,308.13811093589993,17,253,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,af4d7deb976ab1536a5ed4eed8e45ea246459ee571d28d701347557de6bfada0,0,0,0,0,0,0,71
R4,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,7041.429894842291,586.7858245701909,26402.14947421145,10153.13167485996,274,38,12,7,25,,True,7,50,1.8483300999214407,1.9428391999972519,254,242,20,2,1623.0000000000014,137.99999999999972,5280.429894842291,308.13811093589993,26,253,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,fe2d8eb9a0a9a6ffee9cd5f40758f298befade4c64fd186eb2883f3b7a627f81,0,0,0,0,0,0,74
H200,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6372.307311205213,531.0256092671011,22366.536556026065,8210.707772895634,306,18,12,3,25,,True,7,53,1.6246320000791457,1.7072123999823816,286,274,20,1,1821.0,78.00000000000013,4473.307311205214,193.80166438527613,6,291,0.0,True,943.0121947375769,17.74943008678929,2ed8e2153e78aa9b41b6350bc0bbde06024ac9afc79fc63dec01710cb087fe63,0,0,0,0,0,0,46
H400,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6372.307311205213,531.0256092671011,22366.536556026065,8210.707772895634,306,18,12,3,25,,True,7,53,1.616013600025326,1.699400899989996,286,274,20,1,1821.0,78.00000000000013,4473.307311205214,193.80166438527613,6,291,0.0,True,943.0121947375769,17.74943008678929,2ed8e2153e78aa9b41b6350bc0bbde06024ac9afc79fc63dec01710cb087fe63,0,0,0,0,0,0,46
baseline,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7117.095657934797,711.7095657934797,25270.478289673974,8232.301683669097,338,13,10,0,25,,True,4,61,0.8941976999049075,0.9391168000001926,310,300,28,3,2004.0000000000014,58.99999999999858,5054.095657934797,0.0,3,314,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,23c20fa083996844a62f16f8a5dbd14f58854c08b494276ce9b9293651991cba,0,0,0,0,0,0,0
B60,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6545.4093588618125,545.4507799051511,24037.04679430906,7986.09139653697,279,20,12,4,25,,True,10,48,2.9553946999949403,3.021752300002845,257,245,22,6,1653.9999999999998,84.00000000000001,4807.4093588618125,155.16005704232703,8,259,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,639100e7f982b23cc89de9ad885074ad0f3283847450586a7e73d710426409ac,0,0,0,0,0,0,66
N20,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,7041.429894842291,586.7858245701909,26402.14947421145,10153.13167485996,274,38,12,7,25,,True,7,50,1.4614262000250164,1.9044626000104472,254,242,20,2,1623.0000000000014,137.99999999999972,5280.429894842291,308.13811093589993,26,253,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,fe2d8eb9a0a9a6ffee9cd5f40758f298befade4c64fd186eb2883f3b7a627f81,0,0,0,0,0,0,74
N50,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,7041.429894842291,586.7858245701909,26402.14947421145,10153.13167485996,274,38,12,7,25,,True,7,50,1.2939307000197005,1.702363399992464,254,242,20,2,1623.0000000000014,137.99999999999972,5280.429894842291,308.13811093589993,26,253,1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,fe2d8eb9a0a9a6ffee9cd5f40758f298befade4c64fd186eb2883f3b7a627f81,0,0,0,0,0,0,74
EN,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6391.341281128402,532.6117734273669,22276.706405642017,8110.182736706418,305,32,12,6,25,,True,7,48,1.1037620000133757,1.514399500010768,286,274,19,1,1816.0,119.99999999999952,4455.341281128403,193.80166438527613,20,291,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,239eda88f133944be75dd694f5374ffe92ed2ddd2b3eb4ffdd6c6795c181c473,0,0,0,0,0,0,40
ERN,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6391.341281128402,532.6117734273669,22276.706405642017,8110.182736706418,305,32,12,6,25,,True,7,48,1.0594525999040343,1.4994212000165135,286,274,19,1,1816.0,119.99999999999952,4455.341281128403,193.80166438527613,20,291,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,239eda88f133944be75dd694f5374ffe92ed2ddd2b3eb4ffdd6c6795c181c473,0,0,0,0,0,0,40
ER,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6391.341281128402,532.6117734273669,22276.706405642017,8110.182736706418,305,32,12,6,25,,True,7,48,1.616569400037406,1.7362733999907505,286,274,19,1,1816.0,119.99999999999952,4455.341281128403,193.80166438527613,20,291,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,239eda88f133944be75dd694f5374ffe92ed2ddd2b3eb4ffdd6c6795c181c473,0,0,0,0,0,0,40
LPC,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,6876.716664604102,687.6716664604103,23833.583323020524,8300.832749611,331,42,10,5,25,,True,9,49,1.153758100059349,1.2467610999883618,307,297,24,7,1963.9999999999993,145.99999999999827,4766.716664604105,1345.6016885106965,32,309,-2.7284841053187847e-12,True,943.0121947375769,17.74943008678929,407ba2b9d7aa260fd706080e1bab5e60741e88934244f4ba890bcf34f3040bca,9,0,0,0,9,0,38
previous_best,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,6264.886061462176,626.4886061462176,21974.430307310875,5847.357771405791,306,11,10,0,25,,True,9,44,1.0460866000503302,1.0861080999893602,288,278,18,1,1817.0000000000018,52.999999999999666,4394.886061462176,206.37297898718043,1,287,9.094947017729282e-13,True,943.0121947375769,2.074856830987301,51f5fa5434f85aef9aa4a98eb64cbde49fa84d08a84677b1d84ff231785f57ab,9,4,0,0,0,0,0
LC,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7017.471126687289,701.747112668729,24002.355633436455,8386.148797979382,350,40,10,5,25,,True,7,53,1.5937200000043958,1.6900935999874491,325,315,25,8,2076.999999999998,139.99999999999937,4800.471126687291,233.0162177689699,30,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ddcc07f2178a1df925a6a762fd89cd90e155b8fba494d336c4f3441f459b9ce0,0,0,0,0,0,0,88
E2,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7026.764048602061,702.676404860206,23938.820243010312,8316.39689968958,349,49,10,6,25,,True,7,51,1.8897233000025153,2.0550258999865036,325,315,24,8,2071.999999999999,167.00000000000026,4787.764048602061,233.01621776897082,39,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,c1883ff913e33016e2162006be5968a45f160fcbb7010116976ac90a8baab743,0,0,0,0,0,0,84
G075,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7017.471126687289,701.747112668729,24002.355633436455,8386.148797979382,350,40,10,5,25,,True,7,53,1.221665099990787,1.6002875000122003,325,315,25,8,2076.999999999998,139.99999999999937,4800.471126687291,233.0162177689699,30,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ddcc07f2178a1df925a6a762fd89cd90e155b8fba494d336c4f3441f459b9ce0,0,0,0,0,0,0,88
R2,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7017.471126687289,701.747112668729,24002.355633436455,8386.148797979382,350,40,10,5,25,,True,7,53,1.5418210999050643,1.6381151999812573,325,315,25,8,2076.999999999998,139.99999999999937,4800.471126687291,233.0162177689699,30,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,75068adef09103be12f4e7e19ade49736e92888d5b6a4c4b170d89c872c6f25c,0,0,0,0,0,0,88
E1,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7026.764048602061,702.676404860206,23938.820243010312,8316.39689968958,349,49,10,6,25,,True,7,51,2.07256439991761,2.244446600001538,325,315,24,8,2071.999999999999,167.00000000000026,4787.764048602061,233.01621776897082,39,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,c1883ff913e33016e2162006be5968a45f160fcbb7010116976ac90a8baab743,0,0,0,0,0,0,84
B20,mixed_endpoint_50036,50036,mixed,endpoint,f72e9584ab0e4859fa976395f5190949616dcfff80def6fd4bd3310b942ace80,12,12,6972.472292856717,581.0393577380597,25142.36146428359,11249.375176821733,315,18,12,3,25,,True,12,52,5.35729190002894,5.428349900001194,287,275,28,8,1865.9999999999998,77.99999999999935,5028.472292856717,816.7984680005575,6,291,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,ff61d1d9e05851df032b4946eceba0848a943498f15f1d20f7e4158e6bcc67fb,0,0,0,0,0,0,32
G15,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7017.471126687289,701.747112668729,24002.355633436455,8386.148797979382,350,40,10,5,25,,True,7,53,1.3359424999216571,1.7329403999901842,325,315,25,8,2076.999999999998,139.99999999999937,4800.471126687291,233.0162177689699,30,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ddcc07f2178a1df925a6a762fd89cd90e155b8fba494d336c4f3441f459b9ce0,0,0,0,0,0,0,88
R4,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7017.471126687289,701.747112668729,24002.355633436455,8386.148797979382,350,40,10,5,25,,True,7,53,1.6366617000603583,1.7431219999853056,325,315,25,8,2076.999999999998,139.99999999999937,4800.471126687291,233.0162177689699,30,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ddcc07f2178a1df925a6a762fd89cd90e155b8fba494d336c4f3441f459b9ce0,0,0,0,0,0,0,88
H200,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,6659.586013620002,665.9586013620002,22577.93006810001,7836.497264635434,345,24,10,3,25,,True,8,54,1.7146338999154978,1.787393400009023,325,315,20,0,2052.0,91.99999999999939,4515.586013620004,233.0121244303091,14,327,0.0,True,943.0121947375769,17.74943008678929,8aaf5038d9bc406418f2e690eb80b0df615e24e3f933e9aaaae425d84d8a8ea8,0,0,0,0,0,0,87
H400,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,6659.586013620002,665.9586013620002,22577.93006810001,7836.497264635434,345,24,10,3,25,,True,8,54,1.9758465999912005,2.0628112999838777,325,315,20,0,2052.0,91.99999999999939,4515.586013620004,233.0121244303091,14,327,0.0,True,943.0121947375769,17.74943008678929,8aaf5038d9bc406418f2e690eb80b0df615e24e3f933e9aaaae425d84d8a8ea8,0,0,0,0,0,0,87
B20,mixed_endpoint_50035,50035,mixed,endpoint,6908b397dfcbd3fdad99ff539aee58960837c75b3ff86f716cd17533ddd94de1,15,15,8587.019682064954,572.4679788043303,33215.098410324805,19179.932877668372,305,42,15,8,25,,True,5,86,10.484653199935565,10.617924499994842,254,239,51,28,1787.9999999999964,155.99999999999844,6643.019682064956,229.29666503442604,27,263,-7.275957614183426e-12,True,943.0121947375769,17.74943008678929,34380869525234f751b3dc7730f811f113b00c0c57e0ac4cb8fed1ebecb23d39,0,0,0,0,0,0,68
LC,mixed_endpoint_50038,50038,mixed,endpoint,9cc1e37f46718508c94a78d9d1a8c0fa1740b44b1375b6d75190abf7e42cd90e,11,11,6770.095188011228,615.4631989101116,23780.475940056145,7670.215599063126,324,22,11,4,25,,True,8,50,1.3032846001442522,1.3763751000224147,301,290,23,4,1926.0000000000002,87.9999999999993,4756.095188011229,880.2035481873017,11,306,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c95f40c4e260f41a9770303d5e813ebbaa1794e477a2e4402d40f0b974a69038,0,0,0,0,0,0,19
baseline,mixed_endpoint_50038,50038,mixed,endpoint,9cc1e37f46718508c94a78d9d1a8c0fa1740b44b1375b6d75190abf7e42cd90e,11,11,6875.752084039783,625.0683712763439,24403.76042019891,10916.495592382904,326,16,11,0,25,,True,5,73,1.435348100028932,1.5014997000107542,288,277,38,4,1924.9999999999995,70.00000000000067,4880.752084039783,205.69640474884363,5,295,9.094947017729282e-13,True,943.0121947375769,17.74943008678929,c70e70378f93b1b3c4d8e824897d890daf9d807d24a8a813dd75bc4852a1a70f,0,0,0,0,0,0,0
LPC,mixed_endpoint_50038,50038,mixed,endpoint,9cc1e37f46718508c94a78d9d1a8c0fa1740b44b1375b6d75190abf7e42cd90e,11,11,6523.63979254119,593.05816295829,21843.198962705956,6454.0051655267225,352,13,11,3,25,,True,10,50,1.2542574000253808,1.3384302000049502,329,318,23,2,2093.999999999999,60.99999999999975,4368.639792541192,601.4484184060966,2,334,-9.094947017729282e-13,True,943.0121947375769,17.74943008678929,98ec17260caddc6f37a936ea214c7c8e4d452abfc3f43ab6f30ade1d95eb763a,10,0,0,0,10,0,9
N20,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7017.471126687289,701.747112668729,24002.355633436455,8386.148797979382,350,40,10,5,25,,True,7,53,1.3518104000540916,1.7666597999923397,325,315,25,8,2076.999999999998,139.99999999999937,4800.471126687291,233.0162177689699,30,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,50b503f3a7d726666c597619639c0e4d4a0a033eb78e2fae5535fc75bbee18d2,0,0,0,0,0,0,88
N50,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7017.471126687289,701.747112668729,24002.355633436455,8386.148797979382,350,40,10,5,25,,True,7,53,1.4453935000055935,1.8818463000061456,325,315,25,8,2076.999999999998,139.99999999999937,4800.471126687291,233.0162177689699,30,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,ddcc07f2178a1df925a6a762fd89cd90e155b8fba494d336c4f3441f459b9ce0,0,0,0,0,0,0,88
previous_best,mixed_endpoint_50038,50038,mixed,endpoint,9cc1e37f46718508c94a78d9d1a8c0fa1740b44b1375b6d75190abf7e42cd90e,11,11,6723.954106829302,611.2685551663002,22794.77053414651,6690.096899075736,352,17,11,0,25,,True,14,51,1.0193679001240525,1.089970800006995,328,317,24,3,2091.999999999999,73.0000000000006,4558.954106829304,592.0199090186297,6,332,0.0,True,943.0121947375769,2.074856830987301,f8471c00668bc06547b92e965517044b6c357f50341549d0bce9468e2ba3d0d6,14,9,0,0,0,0,0
ER,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7026.764048602061,702.676404860206,23938.820243010312,8316.39689968958,349,49,10,6,25,,True,7,51,2.121937699848786,2.346402399998624,325,315,24,8,2071.999999999999,167.00000000000026,4787.764048602061,233.01621776897082,39,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,370df70c00f4143c30bea81da8ff64102b4ad2c66b502d913543162d814533eb,0,0,0,0,0,0,84
EN,mixed_endpoint_50037,50037,mixed,endpoint,f8e777052e83a2d414327779e88400ed488460a8c06cc6a39875f5649a926864,10,10,7026.764048602061,702.676404860206,23938.820243010312,8316.39689968958,349,49,10,6,25,,True,7,51,1.9063564999378286,2.413198599999305,325,315,24,8,2071.999999999999,167.00000000000026,4787.764048602061,233.01621776897082,39,327,-1.8189894035458565e-12,True,943.0121947375769,17.74943008678929,c1883ff913e33016e2162006be5968a45f160fcbb7010116976ac90a8baab743,0,0,0,0,0,0,84
